,raw_series,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_17,harmonic_94,harmonic_95,harmonic_96,harmonic_97,harmonic_98,harmonic_99,all_13_harmonics
85,0.1642,0.07879841172011766,0.052557106130196846,-0.013312236770227703,-0.03882372664322257,-0.010826927376376458,0.0018592266865682457,-0.006477374206201218,-0.03882372664322257,-0.013312236770227694,0.052557106130196846,0.07879841172011766,-0.0005182181977097416,0.0,0.1264087455973227
86,0.185,0.0861413315406353,0.04634861344193824,-0.02136605933797059,-0.03681515593998613,-0.0030089680232919503,0.004011770131583003,0.0015038383158016086,-0.036815155939986126,-0.021366059337970585,0.04634861344193823,0.0861413315406353,0.004309388973076659,0.0,0.13617870255446995
87,0.1958,0.09209820509065508,0.03846496110375353,-0.02805026201006455,-0.03113030606419709,0.005240068527786447,0.005385440748055561,0.00789781288157715,-0.03113030606419709,-0.02805026201006454,0.038464961103753526,0.09209820509065508,0.00911964375544047,0.0,0.16496617396312596
88,0.1966,0.09657318404487063,0.029191084851800535,-0.03293637003496845,-0.022336853416072788,0.012738391199299303,0.005713544611996038,0.005955978840070351,-0.02233685341607279,-0.032936370034968444,0.029191084851800546,0.09657318404487063,0.013893176951122563,0.0,0.20241144357599128
89,0.2073,0.0994942643167521,0.018862166736673732,-0.03571117119805062,-0.01131289251945076,0.018411759287500808,0.0049323813676559565,-0.002272139825330389,-0.011312892519450767,-0.035711171198050604,0.018862166736673736,0.0994942643167521,0.01861076722673271,0.0,0.23183910904714522
90,0.2081,0.10081444463125236,0.007851520770787468,-0.036196793538023644,0.0008407485343972617,0.021447382626553897,0.003193611455618007,-0.008102110674755547,0.0008407485343972594,-0.036196793538023644,0.007851520770787466,0.10081444463125236,0.023253418511275156,0.0,0.24380835373202056
91,0.2289,0.10051248279291694,-0.003442899612692892,-0.03436210740163341,0.012910434319078493,0.02141036526773653,0.0008348117048513733,-0.0053806452072576675,0.012910434319078491,-0.0343621074016334,-0.0034428996126928887,0.10051248279291694,0.027802436486621843,0.0,0.24274301758465547
92,0.2197,0.09859323748076054,-0.014612884633783092,-0.03032472093528271,0.023690912993698666,0.01830601047090145,-0.0016860641700528008,0.003019864484751423,0.02369091299369866,-0.030324720935282705,-0.014612884633783083,0.09859323748076054,0.03223950386293361,0.0,0.2407020880160818
93,0.2305,0.09508759007030301,-0.02525472193070881,-0.024343441097394183,0.032105670057375066,0.012579060937546196,-0.003879595873641135,0.008233034499020483,0.03210567005737506,-0.02434344109739418,-0.02525472193070882,0.09508759007030301,0.03654675413592135,0.0,0.24445696933940167
94,0.2213,0.09005194774067711,-0.03498378777652253,-0.01680168346020007,0.037314426680766,0.005049983132844512,-0.005319915974222899,0.004756583618234536,0.037314426680766,-0.01680168346020007,-0.034983787776522536,0.0900519477406771,0.04070684352895289,0.0,0.24828340139078822
95,0.2321,0.08356733586200078,-0.04344844838272274,-0.00818289427575241,0.03879704807154074,-0.0032025761319364157,-0.005727390755520425,-0.0037402407837609647,0.03879704807154073,-0.00818289427575241,-0.043448448382722736,0.08356733586200078,0.04470302083032008,0.0,0.23936512632144372
96,0.2429,0.07573809426684133,-0.05034276886054327,0.0009604396844436218,0.03640548297198981,-0.010996321100709349,-0.005022910242370808,-0.008289398687945357,0.03640548297198981,0.0009604396844436172,-0.05034276886054326,0.07573809426684135,0.04851919484445624,0.0,0.21066967472850873
97,0.2636,0.06669019838325063,-0.05541757050493887,0.010042206966405877,0.03037854772665388,-0.017214687650156706,-0.0033432471590161507,-0.004089445671389476,0.03037854772665388,0.01004220696640587,-0.055417570504938875,0.06669019838325065,0.05213999918550125,0.0,0.16899069732575286
