,raw_series,harmonic_1,harmonic_2,harmonic_3,harmonic_4,harmonic_5,harmonic_6,harmonic_7,harmonic_8,harmonic_9,harmonic_10,harmonic_11,harmonic_12,harmonic_84,harmonic_85,harmonic_86,harmonic_87,harmonic_88,harmonic_89,harmonic_90,harmonic_91,harmonic_92,harmonic_93,all_11_harmonics
50,7.812008623,0.395893978579193,-0.6719056616949026,0.14816846447345253,-0.14694470688173272,0.18654209632951363,-0.03830643655148978,0.07373005022117622,-0.04184584122468386,0.1336731039153953,-0.020256802994215877,0.006785114588195984,-0.00749540751597983,0.1336731039153953,-0.041845841224683815,0.0737300502211763,-0.03830643655148978,0.18654209632951346,-0.1469447068817328,0.14816846447345253,-0.6719056616949025,0.3958939785791931,0.0,0.05704299840984384
49,8.112480402,0.29106835785399354,-0.69447472578511,0.12051960591187492,-0.12924476204190047,0.24080172634053812,-0.036523984340883685,0.11936343362661272,-0.0361786486474723,0.12984901100429022,-0.09274426583294382,0.0821665582525451,-0.0672261030800123,0.1298490110042902,-0.03617864864747225,0.11936343362661278,-0.036523984340883685,0.24080172634053795,-0.12924476204190058,0.12051960591187492,-0.6944747257851099,0.2910683578539932,0.0,-0.06744378281652541
48,7.661788141,0.18491465897138587,-0.7043833325027132,0.08793666052381274,-0.10216310636425106,0.2678431416871824,-0.028821564891610304,0.13879378624866617,-0.02019743969199342,0.07947753830309014,-0.12448449670197835,0.11421758206961002,-0.08513771472502134,0.07947753830309014,-0.020197439691993405,0.13879378624866626,-0.02882156489161031,0.2678431416871822,-0.10216310636425119,0.08793666052381274,-0.704383332502713,0.18491465897138598,0.0,-0.28860394479025103
47,7.211095301,0.07791723691194409,-0.7014508453345137,0.05175357792178676,-0.06766556235921371,0.26460980677512613,-0.01644762005964567,0.12775569687706348,0.001541771056535858,0.000615504668364514,-0.10153241189855142,0.0860361233503319,-0.05008803494247307,0.000615504668364514,0.0015417710565358508,0.12775569687706348,-0.01644762005964567,0.2646098067751261,-0.06766556235921382,0.05175357792178676,-0.7014508453345135,0.07791723691194413,0.0,-0.5883251905757969
46,7.030013926,-0.029435703628418335,-0.6857307242948365,0.01345169775885564,-0.028256262320870924,0.23146719076049052,-0.0014077729811356782,0.08867228109089047,0.022841444881406155,-0.07846717084371811,-0.03397201947721927,0.012483635028665178,0.01611971649127936,-0.07846717084371811,0.02284144488140612,0.08867228109089041,-0.0014077729811356758,0.23146719076049052,-0.028256262320871,0.013451697758855631,-0.6857307242948362,-0.029435703628418564,0.0,-0.9390987071119483
45,6.519489272,-0.13665433580450148,-0.6575095513353716,-0.025400896490830407,0.013204123411497752,0.17216145797080928,0.013860252103640612,0.030123251418930564,0.037629348769657414,-0.12942147499534318,0.04851399390498836,-0.0676520808069223,0.0722999377572136,-0.12942147499534318,0.037629348769657366,0.030123251418930477,0.01386025210364061,0.1721614579708093,0.013204123411497666,-0.025400896490830396,-0.6575095513353714,-0.13665433580450131,0.0,-1.3108537990477422
44,6.98974951,-0.24324944558936645,-0.6173018058806287,-0.06321357505370324,0.05370603882943028,0.09339603279771304,0.026881746864468217,-0.035038527737892004,0.041689662379577615,-0.13398165952288058,0.10968536378154149,-0.11211156622408963,0.08350481424062338,-0.13398165952288058,0.041689662379577566,-0.03503852773789208,0.026881746864468217,0.09339603279771318,0.053706038829430224,-0.06321357505370324,-0.6173018058806286,-0.24324944558936643,0.0,-1.6731444540284883
43,5.718886398,-0.34873466394573444,-0.5658404857323672,-0.09843828242659776,0.09030950205029079,0.004073900627032062,0.03554613043856082,-0.09250854072290345,0.033864848250835314,-0.09051302086197903,0.12266642322168264,-0.09744917362252012,0.042764171433485994,-0.09051302086197903,0.03386484825083527,-0.0925085407229035,0.03554613043856082,0.0040739006270322144,0.09030950205029077,-0.09843828242659779,-0.565840485732367,-0.3487346639457346,0.0,-1.9964998036130774
42,5.989152451,-0.4526286860163498,-0.5040637443263924,-0.1296329149509403,0.12035751481608056,-0.08570871122323022,0.03844904161430601,-0.1296707922215057,0.016385649213743046,-0.01459789743060723,0.08175393833305916,-0.031397095282179925,-0.024578615361916696,-0.01459789743060723,0.016385649213743036,-0.1296707922215058,0.03844904161430601,-0.08570871122323001,0.12035751481608056,-0.12963291495094031,-0.5040637443263922,-0.45262868601634965,0.0,-2.256442853360829
41,5.250149307,-0.5544574672076521,-0.43309778794804404,-0.1555203607059706,0.14166893057535726,-0.16580352666051248,0.03511996384299485,-0.13836730964182634,-0.005764864553920178,0.06655017980290695,0.0049228264568265435,0.05121219744677561,-0.07663187723557818,0.06655017980290695,-0.005764864553920163,-0.1383673096418264,0.03511996384299485,-0.1658035266605123,0.1416689305753573,-0.1555203607059706,-0.433097787948044,-0.554457467207652,0.0,-2.4398413383253086
40,5.327248665,-0.653756386146529,-0.35423634469465254,-0.17504078462083195,0.1526967811025674,-0.2271572971337937,0.026098488620374335,-0.11668900653461224,-0.026271897714914044,0.123841806606601,-0.07407113128142596,0.10681480930867578,-0.08101504136204837,0.12384180660660099,-0.026271897714914002,-0.11668900653461223,0.026098488620374335,-0.22715729713379354,0.15269678110256746,-0.17504078462083195,-0.35423634469465237,-0.6537563861465291,0.0,-2.5493006443663795
39,5.678820225,-0.7500723646410764,-0.2689170794711905,-0.18739501824689753,0.1526405689293849,-0.2628351051880001,0.012846856135354521,-0.06939477116565129,-0.039289187796775,0.1367394749086127,-0.12052190652235385,0.10608878052060497,-0.03500148965642138,0.1367394749086127,-0.039289187796774955,-0.06939477116565124,0.012846856135354526,-0.2628351051879999,0.15264056892938496,-0.18739501824689755,-0.2689170794711903,-0.7500723646410762,0.0,-2.600787868730647
38,5.676275038,-0.8429659349724702,-0.17869538497996584,-0.19207727780795536,0.1415043744250722,-0.2688042295751093,-0.0024870510196836736,-0.006866780618806676,-0.04110569118333,0.100619717343137,-0.11402133174298071,0.04941698135092262,0.03278530437876008,0.100619717343137,-0.04110569118332995,-0.006866780618806619,-0.0024870510196836736,-0.26880422957510924,0.14150437442507227,-0.19207727780795536,-0.17869538497996576,-0.8429659349724701,0.0,-2.6135755627915214
37,4.824191581,-0.9320132450853709,-0.08521602650152793,-0.18889587104743366,0.12009655960773,-0.24438997036088198,-0.017417846060227272,0.05716862688539672,-0.031203548684683172,0.028430496011100453,-0.057425437190487164,-0.033314793982536325,0.08017746995400728,0.02843049601110045,-0.031203548684683134,0.057168626885396805,-0.017417846060227275,-0.24438997036088192,0.1200965596077301,-0.18889587104743366,-0.0852160265015278,-0.9320132450853709,0.0,-2.597444411690811
36,5.467426154,-1.0168079925276365,0.009816842610094776,-0.17798104513190752,0.08997109018639601,-0.19235191136667684,-0.029525480377605346,0.1086542002853992,-0.012405719801233553,-0.053950293860535896,0.02440034720098192,-0.09847805919351658,0.07769394452823156,-0.05395029386053588,-0.012405719801233549,0.1086542002853993,-0.029525480377605346,-0.19235191136667693,0.08997109018639612,-0.17798104513190757,0.009816842610094967,-1.016807992527636,0.0,-2.5455443874317134
35,5.789036179,-1.0969632783152234,0.10467074809239592,-0.1597796543167963,0.05331473519139143,-0.11857199987728613,-0.03684749560945327,0.13628766698639155,0.009928802739873104,-0.11699135369733493,0.09550582884801653,-0.11170905729546766,0.026879645230898735,-0.11699135369733493,0.009928802739873087,0.13628766698639164,-0.03684749560945327,-0.11857199987728623,0.05331473519139154,-0.1597796543167963,0.10467074809239596,-1.0969632783152234,0.0,-2.439227240828636
34,5.789036179,-1.1721133722635113,0.19761647823702114,-0.13503686568064316,0.012788332226487141,-0.03138970047776548,-0.03819710748029311,0.1340028427591003,0.029432765326309066,-0.13809415824370858,0.1246507846600876,-0.06603043990056905,-0.04065557180707204,-0.13809415824370855,0.02943276532630902,0.1340028427591003,-0.03819710748029311,-0.03138970047776563,0.012788332226487209,-0.13503686568064316,0.19761647823702114,-1.1721133722635109,0.0,-2.264016798241561
33,5.915147088,-1.2419153817302488,0.28695960787517627,-0.10476565189736649,-0.028666359306180906,0.05934062832685244,-0.03335556499117253,0.10230129929716159,0.04054586659033188,-0.10969391936412187,0.09903036611577759,0.014469237843463772,-0.08290033333325625,-0.10969391936412187,0.04054586659033183,0.10230129929716154,-0.03335556499117254,0.059340628326852246,-0.02866635930618084,-0.10476565189736653,0.2869596078751764,-1.2419153817302486,0.0,-2.027899679773151
